address,area,city,state,country,hotel_star_rating,pageurl,property_name,property_type,site_review_rating
"Limda Chowk, Opp. Tata Indicom, Nr. Reliance Petrol Pump",Jawahar Road,Rajkot,Gujarat,India,4,http://www.goibibo.com/hotels/detail/Rajkot/hn/7030802527799619237/4354219718869491108/na/hq/,Hotel Silver Sand,Hotel,3.4
"Near Shiv Mandir, Bhimani, Vaishno Devi",Others,Katra,Jammu and Kashmir,India,0,http://www.goibibo.com/hotels/detail/Katra/hn/4084082672692346641/2443642736769271780/na/hq/,Hotel Shakuntala,Hotel,3.4
"Near Mahaganpati Mandir,Pune Nagar Highway, Ranjangaon",Pune Nagar Road,Pune,Maharashtra,India,2,http://www.goibibo.com/hotels/detail/Pune/hn/1554245012668028405/6523943964907788945/na/hq/,Hotel Shivalin,Hotel,2
"Club House, Old Manali, Manali",Old Manali,Manali,Himachal Pradesh,India,3,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/2192822016248227308/na/hq/,Hotel Satkar Residency,Hotel,4.2
"Sea Beach, Alibaug",Alibaug Beach,Alibag,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Alibag/hn/5342984967352266322/244551366266743565/na/hq/,Hotel Sea View,Hotel,2.9
"Jammu Road, Katra",Jammu Road,Katra,Jammu and Kashmir,India,0,http://www.goibibo.com/hotels/detail/Katra/hn/4084082672692346641/1078785654436045445/na/hq/,Hotel Shanker Palace,Hotel,3.7
"Hill Cart Road,Mallaguri Po Pradhan Nagar Siliguri",Hill Cart Road,Siliguri,West Bengal,India,0,http://www.goibibo.com/hotels/detail/Siliguri/hn/1076703141543671718/1046637442214655451/na/hq/,Hotel Sharda,Hotel,3.5
"Shivganga Muhalla, Deoghar, Jharkhand 814112",Shivganga Muhalla,Deoghar,Jharkhand,India,0,http://www.goibibo.com/hotels/detail/Deoghar/hn/286578240549810569/6332921343518502821/na/hq/,Hotel shiv shavitri,Hotel,
"Opposite, G.P.O, M I Road",M I Road,Jaipur,Rajasthan,India,0,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/8714936802923905950/na/hq/,Hotel Shaan,Hotel,4.6
"Gulambaba  Compound , Near Jain Dharamsala, Opp. Railway Station, Surat.",Railway Station Area,Surat,Gujarat,India,2,http://www.goibibo.com/hotels/detail/Surat/hn/1174752501934903427/4754380605049789891/na/hq/,Hotel Sheetal Plaza,Hotel,4.3
"Hotel Sartaj, Bhadaur House, Near A.C, Market, Ludhiana",Bhadaur House,Ludhiana,Punjab,India,1,http://www.goibibo.com/hotels/detail/Ludhiana/hn/7456787645128561245/5724709695515575162/na/hq/,Hotel Sartaj,Hotel,3.8
"Vill. Lakhpura , Banka , Bihar.",Lakhpura,Banka,Bihar,India,0,http://www.goibibo.com/hotels/detail/Banka/hn/6624704213674316165/3646360888550475358/na/hq/,Hotel Singh Palace,Bungalow,
rajashthan border maval nh-27 aburoad,Abu Road,Mount Abu,Rajasthan,India,1,http://www.goibibo.com/hotels/detail/Mount Abu/hn/9195262341727064608/4550176877058363535/na/hq/,hotel shree om banna,Hotel,4.6
"A-41, Sain Colony, opp Railway Station",Bani Park,Jaipur,Rajasthan,India,0,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/3756539064686440033/na/hq/,Hotel Sharma Palace,Hotel,3.1
"Goldfinch Peth, Subhash Chowk, Solapur, Maharashtra",Siddheshwar Peth,Solapur,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Solapur/hn/1463167096263697523/5625477630891710310/na/hq/,Hotel Shiv Parvati,Hotel,
"NH 13, Sholapur Chitradurga Bypaas Road, Vijayapura, Karnataka",Sholapur Chitradurga Bypaas Road,Vijayapura,Karnataka,India,3,http://www.goibibo.com/hotels/detail/Vijayapura/hn/1399463112575354367/4234142631888874785/na/hq/,Hotel Shashinag Residency,Hotel,
"Hotel Shri Radha Resort, Goverdhan Chauraha",Goverdhan Chauraha,Mathura,Uttar Pradesh,India,3,http://www.goibibo.com/hotels/detail/Mathura/hn/33265771996272232/1112189053781858895/na/hq/,Hotel Shri Radha Resort,Hotel,3.2
"Near Railway Station, Main Road, Itarsi, Madhya Pradesh",Other,Itarsi,Madhya Pradesh,India,0,http://www.goibibo.com/hotels/detail/Itarsi/hn/4803836493260115485/3766615297156314570/na/hq/,Hotel Shridevi,Hotel,
"Khandala Exit, Ambience Villa, Khandala, Kune N.m., Maharashtra 410301",Khandala,Khandala,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Khandala/hn/3568613717100902652/2429071802801528734/na/hq/,Hotel Shabana,Hotel,1
"Barrister Colony, Old Digha, Purba Madinipur , Old Digha",Old Digha,Digha,West Bengal,India,0,http://www.goibibo.com/hotels/detail/Digha/hn/3439561073212325240/5754146889149630533/na/hq/,Hotel Seagull,Hotel,
"D-37 Sharoda Pali, on EM Bypass, near Ruby Hospital and Tagore Park, Opp Fortis Hospital",Ruby,Kolkata,West Bengal,India,3,http://www.goibibo.com/hotels/detail/Kolkata/hn/2066465017672827882/5520193992326477870/na/hq/,Hotel Sheldon,Hotel,3.4
"Main Station Road, Kota Junction, Kota",Station Road Area,Kota,Rajasthan,India,1,http://www.goibibo.com/hotels/detail/Kota/hn/5059572075609157517/142802254647717256/na/hq/,Hotel Siddharth,Hotel,2.3
"Jhansi Rani Chowk, Nagpur",Others,Nagpur,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Nagpur/hn/9086912262372673635/8162804789006701248/na/hq/,HOTEL SHRAVAN,Hotel,
"8478/13  Arakashan Road,  Paharganj",Paharganj,Delhi,Delhi,India,3,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/4100317071626858065/na/hq/,Hotel Shiva Intercontinental,Hotel,3.5
"Kulri Bazzar,The Mall Road, Mussoorie, Uttarakhand 248179",The Mall,Mussoorie,Uttarakhand,India,0,http://www.goibibo.com/hotels/detail/Mussoorie/hn/4206204899126402897/6807836921447872224/na/hq/,Hotel Shingar,Hotel,
"16/A, Madhav Club Road, Teen batti chowraha, Near railway station, Freeganj, Ujjain, MP. 456001",Railway Station Area,Ujjain,Madhya Pradesh,India,0,http://www.goibibo.com/hotels/detail/Ujjain/hn/6499301750066218979/570435704824249633/na/hq/,Hotel Siddhartha,Hotel,3.5
"Hotel 145,  Chennai Bangalore Highway, Opp. to Nokia Factory, Sriperumbudur",Sriperumbudur,Chennai,Tamil Nadu,India,3,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/5075394236022192537/na/hq/,Hotel Satyam Grand sriperumbudur,Resort,3.6
"Near Palzor Stadium Road, Upper Sichey",Paljor Stadium Road,Gangtok,Sikkim,India,0,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/8210617424728600739/na/hq/,Hotel Shanti Nir,Hotel,1.6
"17A/6 WEA, Karol Bagh",Karol Bagh Area,Delhi,Delhi,India,2,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/5936763412297969002/na/hq/,Hotel Silver Arc,Hotel,3.3
Near railway station 26 prince chowk,Others,Dehradun,Uttarakhand,India,1,http://www.goibibo.com/hotels/detail/Dehradun/hn/1501602052591489281/7748331783689457515/na/hq/,Hotel shivam,Hotel,2.7
"R-51, Zone 1, M.P. Nagar,  Near Chetak Bridge Bhopal",Maharana Pratap Nagar,Bhopal,Madhya Pradesh,India,3,http://www.goibibo.com/hotels/detail/Bhopal/hn/1309705427222288830/2858813935624583900/na/hq/,Hotel Shree Vatika,Hotel,4.1
10174/1 Gurudwara Road Near Bikaner Wala Karol Bagh New Delhi,Karol Bagh Area,Delhi,Delhi,India,5,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/2016002644669695117/na/hq/,HOTEL SIAM INTERNATIONAL,Hotel,
"Nr.Mahadev Gate,Uplipad Road",Station Road,Bhuj,Gujarat,India,1,http://www.goibibo.com/hotels/detail/Bhuj/hn/4970921134496006292/4721661933857926367/na/hq/,Hotel Shiv Lake,Hotel,4.4
"Kalyan Malshej Road ,Near Murbad ST Stand, Murbad Thane",Beyond Thane,Thane,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Thane/hn/234055901639494539/4958229880861603410/na/hq/,HOTEL SARIKA,Hotel,
Arithang Road,National Highway - 31-A,Gangtok,Sikkim,India,2,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/8301675365906812228/na/hq/,Hotel Sher-E-punjab,Hotel,4.3
"4 TH FLOR.VISHALA LANDMARK COMPLEX,NR:NIKOL ROAD.ODHAV CIRCLE.S,P RING ROAd",Ring Road,Ahmedabad,Gujarat,India,0,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/1198888034659481043/na/hq/,HOTEL SILVER PALACE,Hotel,
"NH-87, Nainital Road, Near Kathgodam Railway Station, Haldwani, Uttarakhand",Railway Station Area,Kathgodam,Uttarakhand,India,0,http://www.goibibo.com/hotels/detail/Kathgodam/hn/1806760684185679217/7619076350213318352/na/hq/,Hotel Satyartha,Hotel,3
"Silverleef hotel at post dandeghar, panchgani   02168 241229 241228",Main Town,Panchgani,Maharashtra,India,2,http://www.goibibo.com/hotels/detail/Panchgani/hn/6630003071254964353/8326524479389213829/na/hq/,Hotel Silver Leef,Hotel,3.7
"Ram bazar Near Bus Stand and Army Training Command, Adjacent The Mall, Shimla",Main Town,Shimla,Himachal Pradesh,India,2,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/2599470256323068721/na/hq/,Hotel Sidharath,Hotel,4
"Lanka Kachari Road,Near Lanka Bus Stand,Tulsi Sagar",Lanka Kachari Road,Ghazipur,Uttar Pradesh,India,0,http://www.goibibo.com/hotels/detail/Ghazipur/hn/5123947870666591677/1123940539749210893/na/hq/,Hotel Shyam,Hotel,
Opp.Chacha Museum,Mount Road,Mount Abu,Rajasthan,India,1,http://www.goibibo.com/hotels/detail/Mount Abu/hn/9195262341727064608/3714811787604176557/na/hq/,Hotel Shalimar,Hotel,
"Pruthvi Corner, Valsad Road, Balitha, N. H. No.8, Near:-Mahindra Show Room Vapi",G.I.D.C.,Vapi,Gujarat,India,3,http://www.goibibo.com/hotels/detail/Vapi/hn/5916864424882879431/3413267016693482368/na/hq/,Hotel Shree Daan,Hotel,4.4
"4th floor, Sigma - 2,  Opp. Himalaya Mall, Drivein Rd., vastrapur.",S.G. Road,Ahmedabad,Gujarat,India,2,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/2974456745406022478/na/hq/,Hotel Shailly Inn,Hotel,4.2
"Air Port Road, Devka Beach, Marwad,",Devka Beach Road,Daman,Gujarat,India,0,http://www.goibibo.com/hotels/detail/Daman/hn/486193027468146343/6157809763596492370/na/hq/,Hotel Silver Farm,Hotel,
Indira Market Opposite Oxygen Hospital Hissar Road Rohtak,Indira Market,Rohtak,Haryana,India,0,http://www.goibibo.com/hotels/detail/Rohtak/hn/2182253611357095182/1569481797588763092/na/hq/,Hotel Shanti Palace,Hotel,3.4
"Hill Cart Road Pradhan Nagar,Siliguri 734003",Hill Cart Road,Siliguri,West Bengal,India,0,http://www.goibibo.com/hotels/detail/Siliguri/hn/1076703141543671718/1244568479823000020/na/hq/,Hotel Simla,Hotel,3.8
"hotel shri mangal, Opp panchavati College, Takle Nagar,Panchvati, Nasik 422003",Mumbai Agra Road,Nashik,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Nashik/hn/7271871476923194551/7579535222691225482/na/hq/,hotel shri mangal,Hotel,
"Nagar Manmad Highway, Near Government Guest House, SHIRDI",Pimpalwadi Road,Shirdi,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Shirdi/hn/8543796975376836518/1639407878996703152/na/hq/,Hotel Shweta,Hotel,
"GMR Plaza Above Icici Bank, Ramnagar",Ramnagar,Anantapur,Andhra Pradesh,India,2,http://www.goibibo.com/hotels/detail/Anantapur/hn/3996681253492714114/8805808579163552193/na/hq/,Hotel Serena,Hotel,4.3
53/1 Desh Bandhu Gupta Road Karol Bagh New Delhiii,Karol Bagh Area,Delhi,Delhi,India,0,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/6575896733687066564/na/hq/,Hotel Sehej Continental,Hotel,
Near J.K.T.D.C. Tourism Dak Banglow Nav Durga Mandir Road,Ban Ganga Road,Katra,Jammu and Kashmir,India,2,http://www.goibibo.com/hotels/detail/Katra/hn/4084082672692346641/7711051337342000448/na/hq/,Hotel Sham Palace,Hotel,3.7
"Hotel Siesta de Goa 794/C, 2nd Fatrade, Varca, Salcete, South Goa 403721",Varca Area,Goa,Goa,India,2,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/2892533565851210446/na/hq/,Hotel Siesta de goa,Hotel,4
"Near Shrinathji Pritam Poli, Falak Darwaja Nathdwara- 313301 Dist. Rajasmand (Raj)",Falak Darwaja,Nathdwara,Rajasthan,India,1,http://www.goibibo.com/hotels/detail/Nathdwara/hn/2940898875768361370/6947181566242963588/na/hq/,Hotel Shri Vithalesh,Hotel,
"Bus stand,katra",Others,Katra,Jammu and Kashmir,India,2,http://www.goibibo.com/hotels/detail/Katra/hn/4084082672692346641/8857769423509592079/na/hq/,Hotel Shivalik,Hotel,4.4
"SH 61, Shivaji Chowk, Jejuri, Maharashtra 412303",Shivaji Chowk,Jejuri,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Jejuri/hn/5947451702683076080/6381204421937218470/na/hq/,Hotel Santosh,Hotel,
"Khatushyamjika, Sikar - 332602, Near Mandha Chauraha",Sikar,Sikar,Rajasthan,India,0,http://www.goibibo.com/hotels/detail/Sikar/hn/3864636785235227130/621966689229290182/na/hq/,Hotel Shyam Sarover,Hotel,
"Main Road Chanderiya, Bhilwara Road, Chittorgarh Ho, Chittorgarh - 312001",Bhilwara Road,Chittaurgarh,Rajasthan,India,0,http://www.goibibo.com/hotels/detail/Chittaurgarh/hn/5885060592626219663/8312718277297246255/na/hq/,Hotel Shah Palace,Hotel,
Boulevard Road,Others,Srinagar,Jammu and Kashmir,India,0,http://www.goibibo.com/hotels/detail/Srinagar/hn/5999885939075030137/1536227626078267011/na/hq/,Hotel Shahenshah Palace,Hotel,
"Queen's Road, Behind OBC Bank, Hotel Lane Amritsar - 143001",Golden Temple Area,Amritsar,Punjab,India,3,http://www.goibibo.com/hotels/detail/Amritsar/hn/6979104682588772672/6380194909357221201/na/hq/,Hotel Shiraz Continental,Hotel,3.5
The Mall Fingask Estate shimla,Main Town,Shimla,Himachal Pradesh,India,2,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/5573441308814972871/na/hq/,Hotel Sheel,Hotel,3.8
"3/1, Chobis Khamba Marg, in front of Sai Mandir, Ujjain (M.P.)",Mahakal temple Area ujjain,Ujjain,Madhya Pradesh,India,3,http://www.goibibo.com/hotels/detail/Ujjain/hn/6499301750066218979/8138110639213519390/na/hq/,Hotel Satyam Inn,Hotel,4
"92/193,Gautam Budh Marg, ( Near Naka Gurudwara) ,Bansmandi Chauraha , Lucknow",Charbagh Station Area,Lucknow,Uttar Pradesh,India,3,http://www.goibibo.com/hotels/detail/Lucknow/hn/9114123290289445387/7929456876694102593/na/hq/,Hotel Shanta Inn,Hotel,3.8
Lower Kazi Road Near Mg Marg Gangtok,Kazi Road,Gangtok,Sikkim,India,0,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/3548201169068104213/na/hq/,Hotel Silver Fir,Hotel,3.5
"Hotel Sapphire , Barnala Bye Pass Road , Opposite Gurudwara Sahib",Bibi Wala Road,Bathinda,Punjab,India,3,http://www.goibibo.com/hotels/detail/Bathinda/hn/3446083761823029111/670661843755557691/na/hq/,Hotel Sapphire,Hotel,4.5
"Bypass road, Naka number 3, Rajgarh, Madhya Pradesh 465661",Other Bypass Road,Rajgarh,Madhya Pradesh,India,0,http://www.goibibo.com/hotels/detail/Rajgarh/hn/5541054858861756909/5413641882289923745/na/hq/,Hotel Sanskriti Palace,Hotel,
"B/H Old Somnath Temple,Prabhs Patan Veraval Dis",Veraval Somnath By Pass,Somnath,Gujarat,India,0,http://www.goibibo.com/hotels/detail/Somnath/hn/4105240388460068627/966255463948292743/na/hq/,Hotel Shri Krishna,Hotel,
"33, Vivek Nagar, Near Sindhi Camp, Bus Stand",Bani Park,Jaipur,Rajasthan,India,1,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/2155698906509035230/na/hq/,Hotel Shri Govindam,Hotel,4.3
"No.2-128/1, Puttur Road, Kongareddypalli, Near RTC Bus Stand, Chittoor","No.2-128/1, Puttur Road, Kongareddypalli, Near RTC Bus Stand",Chittoor,Andhra Pradesh,India,2,http://www.goibibo.com/hotels/detail/Chittoor/hn/9184435835733846945/9018869152028122085/na/hq/,Hotel Saroj Krishna,Hotel,
"Hotel Shangri-la ladakh ,Old Road Sheynam, Leh, Ladakh-194101 ,Jammu and Kashmir",Old Road,Leh,Jammu and Kashmir,India,3,http://www.goibibo.com/hotels/detail/Leh/hn/5128830462161340517/2066594395933243472/na/hq/,Hotel Shangrila ladakh,Hotel,4.2
"2nd Main, Kothwal Ramaiah Street, Devaraja Mohalla,",Others,Mysore,Karnataka,India,0,http://www.goibibo.com/hotels/detail/Mysore/hn/6237241643285427714/832697637098771098/na/hq/,Hotel Shanthinivas,Hotel,
District Court,Sichey,Gangtok,Sikkim,India,2,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/1826944223503057503/na/hq/,Hotel Sikkim Regency,Hotel,3.7
"Resort Road, Gulmarg",Khilanmarg Woods Area,Gulmarg,Jammu and Kashmir,India,1,http://www.goibibo.com/hotels/detail/Gulmarg/hn/5753623020868390235/3466955639868275434/na/hq/,Hotel Shaw Inn,Hotel,
"Opposite western Group of Temple, Khajuraho",Temple Road,Khajuraho,Madhya Pradesh,India,0,http://www.goibibo.com/hotels/detail/Khajuraho/hn/7348650681971213601/8589360878133781738/na/hq/,Hotel Siddharth,Hotel,4.4
"Barwani Ho, Barwani - 451551, Near Segaon Chopati	(Map)",Other,Barwani,Madhya Pradesh,India,0,http://www.goibibo.com/hotels/detail/Barwani/hn/2814702849110912317/2970157096976202117/na/hq/,HOTEL SAWARIYA,Hotel,
hotel shahi mahal near rani talab,Near Rani Talab,Jind,Haryana,India,0,http://www.goibibo.com/hotels/detail/Jind/hn/2425296958834138030/3187197324269455496/na/hq/,hotel shahi mahal,Hotel,
"R-68 (Near Rajbhog Restaurant), Zone - II. M.P Nagar",Maharana Pratap Nagar,Bhopal,Madhya Pradesh,India,3,http://www.goibibo.com/hotels/detail/Bhopal/hn/1309705427222288830/2324215099544387461/na/hq/,Hotel Signetic Blue,Hotel,4.4
"NH8 Vadodara Highway, Nr Lion Cinema, Chhota Udepur (100 kms from vadodara)",Vadodara-Halol Highway,Vadodara,Gujarat,India,0,http://www.goibibo.com/hotels/detail/Vadodara/hn/1913041709781751242/2737490139856750372/na/hq/,Hotel Silver Residency,Hotel,
"Car Street, Subramanya, Mangalore Karnataka",Ksrtc Bus Stand,Mangalore,Karnataka,India,0,http://www.goibibo.com/hotels/detail/Mangalore/hn/8122644638120735625/8699060173423382786/na/hq/,Hotel Sheshnaag Aashraya,Hotel,
"167, P. D'Mello Road, Carnac Bunder, Opp. C.S.T. Railway Station, Mumbai",Vt Station Area,Mumbai,Maharashtra,India,2,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/4540378874541004257/na/hq/,Hotel Sea Lord,Hotel,3.1
"455/2,Oppo. RTO, Near Sainik School,Near KBP Enggi.College,Sadar Bazar Satara, Maharashtra 415001",Satara City,Satara,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Satara/hn/1286706836037343554/4482516112095971800/na/hq/,HOTEL SHREEMAN,Hotel,3.2
"mumbai goa highway,bahadur sheikh naka, chiplun",Bahadur Shekh Naka,Ratnagiri,Maharashtra,India,0,http://www.goibibo.com/hotels/detail/Ratnagiri/hn/1878646129691556535/7193258500375065242/na/hq/,Hotel Shivsagar,Hotel,
"31-Milkman colony, kazri road",Pal,Jodhpur,Rajasthan,India,0,http://www.goibibo.com/hotels/detail/Jodhpur/hn/2455265397967176363/5878154908596082550/na/hq/,Hotel Shivalaya International,Hotel,5
"Barister Colony ,old digha ,purba madurai",Old Digha,Digha,West Bengal,India,3,http://www.goibibo.com/hotels/detail/Digha/hn/3439561073212325240/7027202036133261582/na/hq/,Hotel Sea Coast,Hotel,3.7
WRIGHT TOWN JABALPUR Madhya Pradesh,Napier Town,Jabalpur,Madhya Pradesh,India,4,http://www.goibibo.com/hotels/detail/Jabalpur/hn/6249589975474870272/7158636480469877483/na/hq/,Hotel Satya Ashoka,Hotel,4.1
Sagda 1 km from Medical College Jabalpur. also near gyan ganga college jabalpur,Medical College Area,Jabalpur,Madhya Pradesh,India,2,http://www.goibibo.com/hotels/detail/Jabalpur/hn/6249589975474870272/8181039715560698687/na/hq/,Hotel Satya Raksha,Hotel,2.8
"Trikuta Nagar,Near Railway Station",Others,Jammu,Jammu and Kashmir,India,0,http://www.goibibo.com/hotels/detail/Jammu/hn/4423277054610635307/974136132775639672/na/hq/,Hotel Shri Amarnath Lodge,Hotel,
"12 Khanpuri Gate, Model colony","12 Khanpuri Gate, Model Colony",Hoshiarpur,Punjab,India,1,http://www.goibibo.com/hotels/detail/Hoshiarpur/hn/5031314333481707702/2907464730427378411/na/hq/,Hotel Shiraz Regency,Hotel,
"2nd Floor, Dev priya complex, Near titanium city centre, opp. Natraj medical Store, Prahlad nagar road, Ahmedabad",S.G. Road,Ahmedabad,Gujarat,India,0,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/5362712419816368166/na/hq/,Hotel Satellite Inn,Hotel,
"Opposite Malgodam Railway Colony, 63/54, Leader Rd, Allahabad, Uttar Pradesh 211003",Railway Station Area,Allahabad,Uttar Pradesh,India,0,http://www.goibibo.com/hotels/detail/Allahabad/hn/2764189059814305450/3409633075525148515/na/hq/,Hotel Shree,Hotel,
"BUS-STAND, ANGUL",New Bus Stand,Angul,Orissa,India,2,http://www.goibibo.com/hotels/detail/Angul/hn/5251856231848462803/5638212271788897162/na/hq/,Hotel Santi,Hotel,
"N H 15 Near LIC Sindhari Choraha,.",Others,Barmer,Rajasthan,India,1,http://www.goibibo.com/hotels/detail/Barmer/hn/6715218752038629541/839835200187434981/na/hq/,Hotel Shubham Palace,Hotel,2.8
"Next to police station, La Citadel Colony, Dona Paula, Goa 403004",Panjim Area,Goa,Goa,India,0,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/990321239720252665/na/hq/,Hotel Sea View,Hotel,3.1
"Station Road, Bhagalpur City, Bhagalpur, Near Lohia pool",Station Road,Bhagalpur,Bihar,India,0,http://www.goibibo.com/hotels/detail/Bhagalpur/hn/1275170762812299938/6585445682598718478/na/hq/,Hotel Shiva,Hotel,
"Chwanni, Banda - 210001, Next To Union Bank Of India",Chawani,Banda,Uttar Pradesh,India,0,http://www.goibibo.com/hotels/detail/Banda/hn/2797375527793968156/5436158754452691682/na/hq/,Hotel Shraddha,Hotel,
"M C Road, Ayoor  Thiruvananthapuram","Others,Thiruvananthapuram",Thiruvananthapuram,Kerala,India,0,http://www.goibibo.com/hotels/detail/Thiruvananthapuram/hn/3877384277955108166/3580502573598074174/na/hq/,Hotel Shilpa Retreat,Hotel,
"Behind Sikar House,Near Shiv Marg ,Bani Park",Bani Park,Jaipur,Rajasthan,India,0,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/4139418632093680891/na/hq/,Hotel Sikar Haveli-Heritage Home,Palace,3.1
Parwanoo,Sector 2,Parwanoo,Himachal Pradesh,India,0,http://www.goibibo.com/hotels/detail/Parwanoo/hn/4098841562145914619/3116441783965512671/na/hq/,Hotel Shiwalik,Hotel,3.7
"Railway Station Road, Chalakudi, Thrissur Kerala",Chalakudy,Thrissur,Kerala,India,0,http://www.goibibo.com/hotels/detail/Thrissur/hn/9163162457646324921/1057448031727116260/na/hq/,Hotel Sidhartha,Hotel,
